id	governor	governor_pos	preposition	relation_type	pattern	runtime_role	chargeable_allowed	absence_is_error	source	confidence	status
9eaaedb9ef324153	practise	verb	for	ocd_preposition_frame	for	detector_support_if_dependency_matches	True	False	Oxford Collocations Dictionary parsed v3	0.9	clean
be635116ceaacaf6	praise	verb	as	verb_prep	NP:Agent V NP:Theme PREP:as NP:Attribute	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
a3fa62261add8025	praise	verb	as	verbnet_preposition_frame	NP:Agent V NP:Theme PREP:as NP:Attribute	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
45a3fc1c57d5290d	praise	verb	for	ocd_preposition_frame	for	detector_support_if_dependency_matches	True	False	Oxford Collocations Dictionary parsed v3	0.9	clean
ca20c4d222d44b02	prattle	verb	about	verbnet_preposition_frame	NP:Agent V PREP:about NP:Topic	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
19d2013ef8c00f91	prattle	verb	for	verbnet_preposition_frame	NP:Agent V PREP:for NP:Recipient NP:Topic	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
6b4313f56723c6f3	pray	verb	for	ocd_preposition_frame	for	detector_support_if_dependency_matches	True	False	Oxford Collocations Dictionary parsed v3	0.9	clean
15942d96068f844f	pray	verb	for	verb_prep	NP:Pivot V PREP:for NP:Theme	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
213575cfbdc41681	pray	verb	for	verbnet_preposition_frame	NP:Pivot V PREP:for NP:Theme	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
6432f3bedbf6911d	pre-empt	verb	with	verbnet_preposition_frame	NP:Agent V NP:Theme PREP:with NP:Instrument	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
c7f4b74a2898ca13	preach	verb	to	verb_prep	NP:Agent V PREP:to NP:Recipient NP:Topic	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
adc2e2937ec89c17	preach	verb	to	verbnet_preposition_frame	NP:Agent V PREP:to NP:Recipient NP:Topic	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
709e4e5ef1ff7a3d	preach	verb	to	verbnet_preposition_frame	NP:Agent V NP:Topic PREP:to NP:Recipient	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
861dccd08dbead84	precedent	noun	about	ocd_preposition_frame	about	detector_support_if_dependency_matches	True	False	Oxford Collocations Dictionary parsed v3	0.9	clean
9cd14cb946d0b49b	precipitate	verb	with	verb_prep	LEX:it[+be] V PREP:with NP:Theme	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
18cfbaa3dc8f46cc	precipitate	verb	with	verbnet_preposition_frame	LEX:it[+be] V PREP:with NP:Theme	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
48552da5b6825700	predict	verb	from	ocd_preposition_frame	from	detector_support_if_dependency_matches	True	False	Oxford Collocations Dictionary parsed v3	0.9	clean
cfeda049891c051b	prefer	verb	for	verb_prep	NP:Experiencer V NP:Stimulus PREP:for NP:Attribute	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
9b59462bd6a33519	prefer	verb	for	verbnet_preposition_frame	NP:Experiencer V NP:Stimulus PREP:for NP:Attribute	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
56260789ff6a68d7	prefill	verb	with	verbnet_preposition_frame	NP:Agent V NP:Destination PREP:with NP:Theme	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
7a9402b9e275ac93	prejudge	verb	with	verbnet_preposition_frame	NP:Agent V NP:Patient PREP:with NP:Instrument	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
e68d343941a9b8b1	prejudice	verb	against	ocd_preposition_frame	against	detector_support_if_dependency_matches	True	False	Oxford Collocations Dictionary parsed v3	0.9	clean
704e09d1f9495756	prepare	verb	as	verb_prep	NP:Agent V NP:Theme PREP:as NP:Attribute	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
f71f620337cd8e19	prepare	verb	as	verbnet_preposition_frame	NP:Agent V NP:Theme PREP:as NP:Attribute	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
38a95e46f6d38778	prepared	verb	to	phrasal_or_governance_pattern	prepared to do sth	detector_support_if_dependency_matches	True	False	Oxford Phrase List	0.85	extracted_needs_review
4455cea9c082d0f5	present	verb	to	verb_prep	NP:Agent V NP:Theme PREP:to NP:Recipient	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
3c5f646ba4290e5c	present	verb	to	verbnet_preposition_frame	NP:Agent V NP:Theme PREP:to NP:Recipient	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
a1d9c2270ef87937	present	verb	with	verb_prep	NP:Agent V NP:Recipient PREP:with NP:Theme	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
1220e3c901ab67a1	present	verb	with	verbnet_preposition_frame	NP:Agent V NP:Recipient PREP:with NP:Theme	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
ba8946710399a04d	press	verb	against	ocd_preposition_frame	against	detector_support_if_dependency_matches	True	False	Oxford Collocations Dictionary parsed v3	0.9	clean
34078afd375ca800	press	verb	for	ocd_preposition_frame	for	detector_support_if_dependency_matches	True	False	Oxford Collocations Dictionary parsed v3	0.9	clean
9a3962928cd00187	prettify	verb	with	verbnet_preposition_frame	NP:Agent V NP:Patient PREP:with NP:Instrument	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
0e9bc3b6bbb6e43e	prevail	verb	against	ocd_preposition_frame	against	detector_support_if_dependency_matches	True	False	Oxford Collocations Dictionary parsed v3	0.9	clean
a6e9f6a331779984	prevent	verb	from	ocd_preposition_frame	from	detector_support_if_dependency_matches	True	False	Oxford Collocations Dictionary parsed v3	0.9	clean
6105e9c015f11661	price	verb	at	verb_prep	NP:Agent V NP:Theme PREP:at NP:Value	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
618d3c5eca28c87e	price	verb	at	verbnet_preposition_frame	NP:Agent V NP:Theme PREP:at NP:Value	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
c875f36aef077e1f	privatize	verb	with	verbnet_preposition_frame	NP:Agent V NP:Patient PREP:with NP:Instrument	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
ba268566c581e7ec	prize	verb	for	verbnet_preposition_frame	NP:Experiencer V NP:Stimulus PREP:for NP:Attribute	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
6bc0f817306f545c	probe	verb	for	verb_prep	NP:Agent V NP:Location PREP:for NP:Theme	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
a6e0952f0dbb86ba	probe	verb	for	verbnet_preposition_frame	NP:Agent V NP:Location PREP:for NP:Theme	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
1ad0050f12137d19	probe	verb	for	verbnet_preposition_frame	NP:Agent V PREP:for NP:Theme PREP NP:Location	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
c38d82850005235e	probe	verb	for	verbnet_preposition_frame	NP:Agent V PREP NP:Location PREP:for NP:Theme	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
5ec5259efc378828	proceed	verb	through	ocd_preposition_frame	through	detector_support_if_dependency_matches	True	False	Oxford Collocations Dictionary parsed v3	0.9	clean
1f56454e612f2a16	process	verb	for	ocd_preposition_frame	for	detector_support_if_dependency_matches	True	False	Oxford Collocations Dictionary parsed v3	0.9	clean
d48c27b280e522ab	proclaim	verb	to	verb_prep	NP:Agent V NP:Topic PREP:to NP:Recipient	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
175740605e8873d1	proclaim	verb	to	verbnet_preposition_frame	NP:Agent V NP:Topic PREP:to NP:Recipient	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
4be70694a7d4f97e	proclaim	verb	to	verbnet_preposition_frame	NP:Agent V PREP:to NP:Recipient	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
cc6bf22cee5b2221	proclaim	verb	to	verbnet_preposition_frame	NP:Agent V PREP:to NP:Recipient NP:Topic	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
ca42d34eb820e0fa	procure	verb	for	verb_prep	NP:Agent V NP:Theme PREP:for NP:Beneficiary	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
9396aba891edb675	procure	verb	for	verbnet_preposition_frame	NP:Agent V NP:Theme PREP:for NP:Beneficiary	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
326a6bfaf23b7089	procure	verb	for	verbnet_preposition_frame	NP:Agent V NP:Theme PREP:for NP:Asset	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
da7518c006c29fbf	procure	verb	from	verb_prep	NP:Agent V NP:Theme PREP:from NP:Source	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
7a6b34a6f6721ed1	procure	verb	from	verbnet_preposition_frame	NP:Agent V NP:Theme PREP:from NP:Source	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
8f5cff45e4234f16	procure	verb	from	verbnet_preposition_frame	NP:Agent V NP:Theme PREP:from NP:Source PREP:at for NP:Asset	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
3ea15edeab747136	produce	verb	for	verb_prep	NP:Agent V NP:Result PREP:for NP:Beneficiary	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
e4bda0be3b7d308f	produce	verb	for	verbnet_preposition_frame	NP:Agent V NP:Result PREP:for NP:Beneficiary	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
6646b203704d1ad9	proffer	verb	to	verb_prep	NP:Agent V NP:Theme PREP:to NP:Goal	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
1f7107f9606ed376	proffer	verb	to	verbnet_preposition_frame	NP:Agent V NP:Theme PREP:to NP:Goal	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
8a65caabaadf615e	proffer	verb	to	verbnet_preposition_frame	NP:Agent V NP:Theme PREP:to NP:Recipient	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
db633511402a626b	proliferate	verb	with	verbnet_preposition_frame	NP:Agent V NP:Patient PREP:with NP:Instrument	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
b9125333654d137f	prolong	verb	through	verbnet_preposition_frame	NP:Agent V NP:Theme PREP:through NP:Instrument	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
1453c899a884139b	promise	verb	to	verb_prep	NP:Agent V NP:Theme PREP:to NP:Goal	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
62d5bf227cee98d4	promise	verb	to	verbnet_preposition_frame	NP:Agent V NP:Theme PREP:to NP:Goal	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
64d6093e1677edc7	promise	verb	to	verbnet_preposition_frame	NP:Agent V PREP:to NP:Recipient NP:Topic	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
bdd4f344b042ca98	prompt	verb	into	verb_prep	NP:Agent V NP:Patient PREP:into NP:Result	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
0c8f02a492215f2b	prompt	verb	into	verbnet_preposition_frame	NP:Agent V NP:Patient PREP:into NP:Result	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
713e077dd5879784	pronounce	verb	of	ocd_preposition_frame	in favour of	detector_support_if_dependency_matches	True	False	Oxford Collocations Dictionary parsed v3	0.65	pattern_review
caa7366b06ff7798	proofread	verb	as	verbnet_preposition_frame	NP:Agent V NP:Theme PREP:as NP:Value	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
b6624f24e495ae5a	proofread	verb	for	verbnet_preposition_frame	NP:Agent V NP:Theme PREP:for NP:Attribute	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
85b93ddb5382b67c	propagate	verb	with	verbnet_preposition_frame	NP:Location V PREP:with NP:Theme	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
fe04441ada19adc7	propagate	verb	with	verbnet_preposition_frame	NP:Agent V NP:Patient PREP:with NP:Instrument	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
6097d44932762ac7	propose	verb	to	verb_prep	NP:Agent V NP:Theme PREP:to NP:Recipient	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
e6658b330f79701b	propose	verb	to	verbnet_preposition_frame	NP:Agent V NP:Theme PREP:to NP:Recipient	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
f577aaaa6c542823	prospect	verb	for	verb_prep	NP:Agent V NP:Location PREP:for NP:Theme	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
3a3548b00b82af33	prospect	verb	for	verbnet_preposition_frame	NP:Agent V NP:Location PREP:for NP:Theme	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
3bfb8af2463f262a	prospect	verb	for	verbnet_preposition_frame	NP:Agent V PREP:for NP:Theme PREP NP:Location	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
3506fa4035baf493	prospect	verb	for	verbnet_preposition_frame	NP:Agent V PREP NP:Location PREP:for NP:Theme	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
41b50004189e5acb	prosper	verb	on	verbnet_preposition_frame	NP:Agent V PREP:on NP:Patient	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
cd0c34f6377b5326	prostitute	verb	for	verbnet_preposition_frame	NP:Agent V PREP:for NP:Beneficiary	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
91e96de295988001	protract	verb	through	verb_prep	NP:Agent V NP:Theme PREP:through NP:Instrument	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
7071fd5cce10a969	protract	verb	through	verbnet_preposition_frame	NP:Agent V NP:Theme PREP:through NP:Instrument	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
a2e870b4656ad752	prove	verb	from	verb_prep	NP:Agent V NP:Theme PREP:from NP:Source	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
e5b8df65533793d8	prove	verb	from	verbnet_preposition_frame	NP:Agent V NP:Theme PREP:from NP:Source	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
d1cb31b18293cd94	prove	verb	from	verbnet_preposition_frame	NP:Agent V PREP:from NP:Theme NP:Source	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
626f4de4044106c0	prove	verb	to	phrasal_or_governance_pattern	prove to be sth	detector_support_if_dependency_matches	True	False	Oxford Phrase List	0.85	extracted_needs_review
1ce70758070661c3	prowl	verb	for	verbnet_preposition_frame	NP:Agent V NP:Location PREP:for NP:Theme	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
0ad9a00268c8b3cd	prowl	verb	for	verbnet_preposition_frame	NP:Agent V PREP:for NP:Theme PREP NP:Location	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
d3334d3bb5bc4a05	prowl	verb	for	verbnet_preposition_frame	NP:Agent V PREP NP:Location PREP:for NP:Theme	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
86031819c2e465a8	pry	verb	about	verbnet_preposition_frame	NP:Agent V NP:Recipient PREP:about NP:Topic	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
873c161b098dd7c4	pry	verb	about	verbnet_preposition_frame	NP:Agent V PREP:about NP:Topic	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
85269f387d3a900f	pry	verb	about	verbnet_preposition_frame	NP:Agent V PREP:of NP:Recipient PREP:about NP:Topic	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
4a7f006a5f49b2c8	pry	verb	of	verbnet_preposition_frame	NP:Agent V PREP:of NP:Recipient NP:Topic	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
3dbd5bca151c2a49	pry	verb	of	verbnet_preposition_frame	NP:Agent V PREP:of NP:Recipient PREP:about NP:Topic	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
4b2f2a1098a5690d	publicize	verb	with	verbnet_preposition_frame	NP:Agent V NP:Patient PREP:with NP:Instrument	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
9a68ac29f4c59799	publish	verb	for	verb_prep	NP:Agent V NP:Result PREP:for NP:Beneficiary	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
e8c70035a6c9f509	publish	verb	for	verbnet_preposition_frame	NP:Agent V NP:Result PREP:for NP:Beneficiary	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
335c676d81a82669	pucker	verb	in	verbnet_preposition_frame	NP:Agent V NP:Patient PREP NP:Recipient PREP:in NP:Topic	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
4033f610d60c8b33	puff	verb	along	ocd_preposition_frame	along	detector_support_if_dependency_matches	True	False	Oxford Collocations Dictionary parsed v3	0.9	clean
d3930ba2aa37f5d6	puff	verb	from	ocd_preposition_frame	from	detector_support_if_dependency_matches	True	False	Oxford Collocations Dictionary parsed v3	0.9	clean
af323f4541026e4d	pull	verb	for	verb_prep	NP:Agent V NP:Theme PREP:for NP:Beneficiary	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
769c36991f6b2d2e	pull	verb	for	verbnet_preposition_frame	NP:Agent V NP:Theme PREP:for NP:Beneficiary	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
10a898f8b9d66bb2	pull	verb	for	verbnet_preposition_frame	NP:Agent V NP:Theme PREP:for NP:Asset	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
3c7803901ea52853	pull	verb	from	verb_prep	NP:Agent V NP:Theme PREP:from NP:Source	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
bdfa4ff781e3fe88	pull	verb	from	verbnet_preposition_frame	NP:Agent V NP:Theme PREP:from NP:Source	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
553693aa53d365c1	pull	verb	from	verbnet_preposition_frame	NP:Agent V NP:Theme PREP:from NP:Source PREP:at for NP:Asset	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
c48a532c57c325ed	pull	verb	to	verb_prep	NP:Theme V PREP:to NP:Destination	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
0145cdf73324131e	pull	verb	to	verbnet_preposition_frame	NP:Theme V PREP:to NP:Destination	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
4588d53f466918e1	pull	verb	to	verbnet_preposition_frame	NP:Theme V PREP NP:Initial_Location PREP:to NP:Destination	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
a456c47007e8bd22	pull	verb	to	verbnet_preposition_frame	NP:Agent V NP:Theme PREP:to NP:Destination	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
f4fd6910c1f3ec06	pull	verb	to	verbnet_preposition_frame	NP:Agent V NP:Theme PREP NP:Initial_Location PREP:to NP:Destination	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
206d32cd1bebac52	pummel	verb	with	verbnet_preposition_frame	NP:Agent V NP:Patient PREP:with NP:Instrument	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
81f444ffa4dad661	pummel	verb	with	verbnet_preposition_frame	NP:Agent V NP:Patient PREP:to into NP:Result PREP:with NP:Instrument	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
e132e3826b6b22ee	pummel	verb	with	verbnet_preposition_frame	NP:Agent V NP:Patient PREP NP:Location PREP:with NP:Instrument	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
2ec24d1eb8eba2bc	punch	verb	with	verb_prep	NP:Agent V NP:Patient PREP:with NP:Instrument	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
90313e35647ffaba	punch	verb	with	verbnet_preposition_frame	NP:Agent V NP:Patient PREP:with NP:Instrument	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
db6e68610a7d06e4	punch	verb	with	verbnet_preposition_frame	NP:Agent V LEX:at NP:Patient PREP:with NP:Instrument	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
401eec545742e35b	punch	verb	with	verbnet_preposition_frame	NP:Agent V NP:Patient NP:Result PREP:with NP:Instrument	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
35bf9631f73f9413	punch	verb	with	verbnet_preposition_frame	NP:Agent V NP:Patient PREP:to into NP:Result PREP:with NP:Instrument	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
4c1b21ff43c8f62a	punctuate	verb	with	verbnet_preposition_frame	NP:Agent V NP:Destination PREP:with NP:Theme	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
8861b38d4079e04a	puncture	verb	with	verbnet_preposition_frame	NP:Agent V NP:Patient PREP:with NP:Instrument	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
7ac4725a2381dee3	purchase	verb	for	ocd_preposition_frame	for	detector_support_if_dependency_matches	True	False	Oxford Collocations Dictionary parsed v3	0.9	clean
95c4dacb23ebd294	purify	verb	with	verbnet_preposition_frame	NP:Agent V NP:Patient PREP:with NP:Instrument	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
37cf3d96786ec1a7	purloin	verb	for	verbnet_preposition_frame	NP:Agent V NP:Theme PREP:for NP:Beneficiary	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
9c00008e8797d6aa	purloin	verb	for	verbnet_preposition_frame	NP:Agent V NP:Theme PREP NP:Source PREP:for NP:Beneficiary	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
eb7ffcf61bc75302	purple	verb	with	verbnet_preposition_frame	NP:Agent V NP:Patient PREP:with NP:Instrument	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
91bd29aebabcd8e9	purr	verb	about	verbnet_preposition_frame	NP:Agent V PREP:about NP:Topic	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
19b184f8337b0e27	purr	verb	for	verbnet_preposition_frame	NP:Agent V PREP:for NP:Recipient NP:Topic	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
4ce4fd8eb5f318de	purr	verb	with	verbnet_preposition_frame	NP:Location V PREP:with NP:Theme	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
2d58428420e327c1	purse	verb	in	verbnet_preposition_frame	NP:Agent V NP:Patient PREP NP:Recipient PREP:in NP:Topic	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
30d8ad53d1519bf4	pursue	verb	after	verb_prep	NP:Agent V PREP:after NP:Theme	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
91b9caf5faa343f9	pursue	verb	after	verbnet_preposition_frame	NP:Agent V PREP:after NP:Theme	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
5cec5fdb960541ca	push	verb	across	ocd_preposition_frame	across	detector_support_if_dependency_matches	True	False	Oxford Collocations Dictionary parsed v3	0.9	clean
7862f2c942a32a9f	push	verb	against	ocd_preposition_frame	against	detector_support_if_dependency_matches	True	False	Oxford Collocations Dictionary parsed v3	0.9	clean
317536806f3133a2	put	verb	at	verb_prep	NP:Agent V NP:Attribute PREP:at NP:Value	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
844eb2c367aef862	put	verb	at	verbnet_preposition_frame	NP:Agent V NP:Attribute PREP:at NP:Value	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
403ba3e3c859f0a6	put	verb	sth	phrasal_or_governance_pattern	put sth on	detector_support_if_dependency_matches	True	False	Oxford Phrase List	0.85	extracted_needs_review
0e300ab218136e52	put	verb	sth	phrasal_or_governance_pattern	put sth up	detector_support_if_dependency_matches	True	False	Oxford Phrase List	0.85	extracted_needs_review
bf7fb5c871ba0188	put	verb	sth	phrasal_or_governance_pattern	put sth forward	detector_support_if_dependency_matches	True	False	Oxford Phrase List	0.85	extracted_needs_review
2d1b0e9a1468174d	put	verb	sth	phrasal_or_governance_pattern	put sth together	detector_support_if_dependency_matches	True	False	Oxford Phrase List	0.85	extracted_needs_review
3b25cf21e69adb71	putter	verb	over	verbnet_preposition_frame	NP:Agent V PREP:over NP:Eventuality	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
fb8ac883add71a46	putter	verb	with	verbnet_preposition_frame	NP:Location V PREP:with NP:Theme	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
b2821a1d894275d0	putty	verb	with	verbnet_preposition_frame	NP:Agent V NP:Destination PREP:with NP:Theme	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
4aa14205db62f5f1	quadruple	verb	with	verbnet_preposition_frame	NP:Agent V NP:Patient PREP:with NP:Instrument	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
a846171f7b5f2b9e	quake	verb	at	verbnet_preposition_frame	NP:Experiencer V PREP:at NP:Stimulus	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
88a8831820e0fd82	quake	verb	from	verbnet_preposition_frame	NP:Experiencer V PREP:from NP:Stimulus	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
fae9dac1305fac0b	quarantine	verb	from	verbnet_preposition_frame	NP:Agent V NP:Patient PREP:from NP:Beneficiary	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
0ceae41c737c0d59	quarrel	noun	about	ocd_preposition_frame	about	detector_support_if_dependency_matches	True	False	Oxford Collocations Dictionary parsed v3	0.9	clean
022413c3315fa30f	quarrel	noun	over	ocd_preposition_frame	over	detector_support_if_dependency_matches	True	False	Oxford Collocations Dictionary parsed v3	0.9	clean
e3b477a448431e87	quarrel	verb	with	verbnet_preposition_frame	NP:Agent V PREP:with NP:Co-Agent	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
81f5335954c24363	quarrel	verb	with	verbnet_preposition_frame	NP:Agent V PREP:with NP:Co-Agent PREP:about | over NP:Theme	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
4aaff4dfe6e3fcb6	quarry	verb	for	verbnet_preposition_frame	NP:Agent V NP:Location PREP:for NP:Theme	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
3269b9487453c00c	quarry	verb	for	verbnet_preposition_frame	NP:Agent V PREP:for NP:Theme PREP NP:Location	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
