id	governor	governor_pos	complement_pattern	relation_type	runtime_role	chargeable_allowed	absence_is_error	source	confidence	status
c6abdf976b46f131	mean	verb	direct_object|prep_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
4988ef45fbfac4ae	meander	verb	direct_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
b0fa757e1d546a63	meander	verb	direct_object|prep_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
2b128590ab6186f5	meander	verb	intransitive	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
49daa05482109e61	meander	verb	prep_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
aa7eca23e3bb3140	meaningless	adjective	sth	ocd_verb_complement_pattern	detector_support_if_dependency_matches	True	False	Oxford Collocations Dictionary parsed v3	0.82	needs_dependency_match
54310e7876a199b8	mechanize	verb	direct_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
b43a90b58721d207	mechanize	verb	direct_object|prep_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
634c33c2af82fe09	medicate	verb	direct_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
5b3d8a1ef82e4256	medicate	verb	direct_object|prep_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
9c9a85f38bde3e87	meet	verb	direct_object	verb_governance_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
349dba2868f58b9a	meet	verb	direct_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
7aae23fcb472647d	meet	verb	direct_object|prep_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
3053aada71d30bab	meet_with	verb	direct_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
24e313c70fe2cc42	mellow	verb	direct_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
3829dc1b601ac0a0	mellow	verb	direct_object|prep_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
43b09dcbe2c1c1d4	mellow	verb	other_verbnet_frame	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
5f9052d3d3a748bf	melt	verb	direct_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
77eecf7745cf534f	melt	verb	direct_object|prep_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
05927bc745197100	melt	verb	prep_object	verb_governance_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
7664696aa8b91780	melt	verb	prep_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
dcb0d7538e7dcfea	menace	verb	direct_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
e4f1cc8d69a3d52c	menace	verb	other_verbnet_frame	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
834e318729303383	meow	verb	direct_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
7a6e446d0e8afb19	meow	verb	direct_object|prep_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
a956a70965c913e9	meow	verb	intransitive	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
feb1476400d94c6a	meow	verb	prep_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
f3d36f43112270ed	mesmerize	verb	direct_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
05bc10e4a7b9bd7d	mesmerize	verb	other_verbnet_frame	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
138700de01c2399e	metabolize	verb	direct_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
9dd5ecf817865c49	metabolize	verb	direct_object|prep_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
b6b52727ef483bad	metabolize	verb	other_verbnet_frame	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
f0975a33163ae88e	metamorphose	verb	direct_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
b7eae2b4472c3b24	metamorphose	verb	direct_object|prep_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
ad8e8cdf4f1d3168	metamorphose	verb	intransitive	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
d7c5abf3f318da57	metamorphose	verb	prep_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
25ea10ccabfbaa57	mew	verb	direct_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
d9300a527fbc3c83	mew	verb	direct_object|prep_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
a8f355b5aaf2c7d5	mew	verb	intransitive	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
edbc56b9193216e5	mew	verb	prep_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
5ef0abd72b34034e	mewl	verb	direct_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
77caa55bee80c1c9	mewl	verb	direct_object|prep_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
8276c3a4ec95bbec	mewl	verb	direct_object|that_clause	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
f9f0902dfbe697b5	mewl	verb	direct_object|to_inf_or_inf_complement	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
76ef451fc2651757	mewl	verb	intransitive	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
807cd0568b62e5d9	mewl	verb	prep_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
4c245cd08280e682	mewl	verb	prep_object|that_clause	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
818b5cdb5fc6b885	mewl	verb	prep_object|to_inf_or_inf_complement	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
e6525bb54326bdfe	microfilm	verb	direct_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
0039693212cffcae	microfilm	verb	direct_object|prep_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
544e7c88aedfc374	microwave	verb	direct_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
44342c598e7daf9f	microwave	verb	direct_object|prep_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
a84a1ee2620b0346	microwave	verb	other_verbnet_frame	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
d4233eef0bff0025	microwave	verb	prep_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
9e9097f3656c91a9	midwife	verb	prep_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
6ff6e730c20b925a	miff	verb	direct_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
fd17f509e9a9d753	miff	verb	other_verbnet_frame	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
3350e8ffb437bd0e	militarize	verb	direct_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
386337bebb2256c2	militarize	verb	direct_object|prep_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
d9514dd7eb44acc5	milk	verb	direct_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
a4bc4b1b6e7ff9a1	milk	verb	direct_object|prep_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
c1ec97368d2be265	mince	verb	direct_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
0d33c1a76f0c7567	mince	verb	direct_object|prep_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
d276044eeece0e3d	mince	verb	intransitive	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
92aae5b29dc4b567	mince	verb	prep_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
72a06e739805755c	mind	verb	direct_object|that_clause	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
222ec3366fd10a73	mind	verb	direct_object|wh_clause	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
584c0e2902e820d6	mind	verb	intransitive	verb_governance_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
81766b2613330b9e	mind	verb	intransitive	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
dcac25a18846b71a	mind	verb	prep_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
bf8b6ddeb4308355	mine	verb	direct_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
e7dd773118f7b6f8	mine	verb	direct_object|prep_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
79a4e76e9d202d84	mine	verb	intransitive	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
4f6ace0b7b0a8249	mine	verb	prep_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
e6b878f4e9395261	mineralize	verb	direct_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
4da5f3dd2b38ce82	mineralize	verb	direct_object|prep_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
6e5ced15790ee41b	miniaturize	verb	direct_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
3f31f28fce48247b	miniaturize	verb	direct_object|prep_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
8373d91ae63e3670	minimize	verb	direct_object	verb_governance_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
4a9598183e285b93	minimize	verb	direct_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
3826de82e4eed2aa	minimize	verb	direct_object|prep_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
62b5b530cc4c420e	misapprehend	verb	direct_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
ef7081f8e6c7be00	misapprehend	verb	direct_object|gerund_or_ing_complement	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
ec5f1f2c85dea405	misapprehend	verb	direct_object|prep_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
dae06da6142127b9	misapprehend	verb	direct_object|that_clause	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
d27faccf7cc9550d	misapprehend	verb	direct_object|wh_clause	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
2c4e17288889fe9f	misappropriate	verb	direct_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
d93fb51f0d973a56	misappropriate	verb	direct_object|prep_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
e1150cfd7ecb6f83	misconstrue	verb	direct_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
d7330004fd91adcd	misconstrue	verb	direct_object|gerund_or_ing_complement	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
5133a4a5d56ef517	misconstrue	verb	direct_object|prep_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
20e35e94f2f28940	misconstrue	verb	direct_object|that_clause	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
f5b0db0e7b3f0394	misconstrue	verb	direct_object|wh_clause	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
0a4e6fb7114b252b	misdirect	verb	direct_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
8f156365a61e2728	misdirect	verb	direct_object|prep_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
bf642c110ac3b479	misguide	verb	direct_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
0eaac3263808f224	misguide	verb	other_verbnet_frame	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
a6f8e2720fde0adf	mishandle	verb	direct_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
a46838d1beefdc0f	mishandle	verb	direct_object|prep_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
51ef110ba1d44d98	misinterpret	verb	direct_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
3a9f736b668c27a1	misinterpret	verb	direct_object|gerund_or_ing_complement	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
a2d2a0d762034b4e	misinterpret	verb	direct_object|prep_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
2499250187ced3bd	misinterpret	verb	direct_object|that_clause	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
8ad5d2f8b3f02fee	misinterpret	verb	direct_object|wh_clause	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
a6dd0af2163cf261	mislead	verb	direct_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
4845755112488f83	mislead	verb	direct_object|prep_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
4300796fc2bb0a03	mislead	verb	direct_object|prep_object|gerund_or_ing_complement	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
fed2b74d0366d0e6	mismanage	verb	direct_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
af47da28e6677d29	mismanage	verb	direct_object|prep_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
38fcf849cacec6f4	miss	verb	direct_object	verb_governance_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
774b42c016d3ccf8	miss	verb	direct_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
d9be716ae9930a3c	miss	verb	direct_object|gerund_or_ing_complement	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
b99db168da1232bf	miss	verb	direct_object|prep_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
e864d8fa0d41bd7f	miss	verb	direct_object|that_clause	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
2830dac13ae61170	missing	adjective	list sb (as)	ocd_verb_complement_pattern	detector_support_if_dependency_matches	True	False	Oxford Collocations Dictionary parsed v3	0.82	needs_dependency_match
4d6f45b1d3f2ce28	misspell	verb	direct_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
e6c45ee0773501d8	misspell	verb	direct_object|prep_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
c0e5366901fc705f	misspend	verb	direct_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
07dbe8f2783559b4	misspend	verb	direct_object|prep_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
828462a04ca92410	mist	verb	direct_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
fe7d0910e054dfb2	mist	verb	other_verbnet_frame	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
8e6625ae35747b81	mist	verb	prep_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
3458d0ce2395b024	mistrust	verb	direct_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
e15e34aff13bbdba	mistrust	verb	direct_object|gerund_or_ing_complement	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
c37231f92a091352	mistrust	verb	direct_object|prep_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
f49c6a5ec84efcb3	mistrust	verb	direct_object|that_clause	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
5314c46ae8cf47ff	misunderstand	verb	direct_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
a836401369e7d324	misunderstand	verb	direct_object|gerund_or_ing_complement	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
d31631a27dc05f7b	misunderstand	verb	direct_object|prep_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
b00fd531e819214a	misunderstand	verb	direct_object|that_clause	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
9f8f7d6cb29c61d3	misunderstand	verb	direct_object|wh_clause	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
c425bae44110bcfc	mitigate	verb	direct_object	verb_governance_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
986a4b09131d5117	mitigate	verb	direct_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
471c685b799c5d71	mitigate	verb	direct_object|prep_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
9f1af28891e3ccea	mitigate	verb	other_verbnet_frame	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
52d8c11eb65f10e1	mizzle	verb	direct_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
76f17249e874cceb	mizzle	verb	other_verbnet_frame	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
b159f41d93169038	mizzle	verb	prep_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
f496b0c99bf0c20a	moan	verb	direct_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
4595874e0bee2c05	moan	verb	direct_object|prep_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
2cf062bd19fe5381	moan	verb	direct_object|that_clause	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
17dbc4e2d5b158c3	moan	verb	direct_object|to_inf_or_inf_complement	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
44a3e21c790b8fa2	moan	verb	intransitive	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
db6af1e7fd01e99b	moan	verb	prep_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
9691ff0da5e40f77	moan	verb	prep_object|that_clause	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
ac2131a92aac0be0	moan	verb	prep_object|to_inf_or_inf_complement	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
feafea7d691774e9	mob	verb	direct_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
72574db808fd7842	mob	verb	direct_object|prep_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
4f5c1bf252c150e2	mobilize	verb	direct_object	verb_governance_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
df7ce526447eed2f	mobilize	verb	direct_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
fbc5ce86a9e48800	mobilize	verb	direct_object|prep_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
2e3c9a04282b7cd5	mobilize	verb	other_verbnet_frame	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
e679936bc3085633	model	verb	direct_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
987d71a1bbc5e48c	model	verb	direct_object|prep_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
f878c97cf78321a1	model	verb	intransitive	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
5749a2094f5b4043	model	verb	prep_object	verb_governance_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
696f4e254dcf223c	model	verb	prep_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
5676e9f61836dc3f	modem	verb	direct_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
84b9717455068036	modem	verb	direct_object|prep_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
85a9c93f414e3eec	modem	verb	direct_object|that_clause	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
d2045c10e852e505	modem	verb	direct_object|to_inf_or_inf_complement	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
39804a9b4ed6db1e	modem	verb	direct_object|to_inf_or_inf_complement|wh_clause	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
e98f3c2a1496556b	modem	verb	prep_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
dab1e715fc4ab9ea	modem	verb	prep_object|that_clause	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
1efbd0e65ff68062	modem	verb	prep_object|to_inf_or_inf_complement	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
b52024e24dd36eef	modem	verb	prep_object|to_inf_or_inf_complement|wh_clause	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
ec245c39103e7a3d	moderate	verb	direct_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
7c0d3db398e97343	moderate	verb	direct_object|prep_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
a2731115d9e7b0fe	moderate	verb	other_verbnet_frame	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
636ddfeca3576e74	modernize	verb	direct_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
e930efbd5e43e811	modernize	verb	direct_object|prep_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
a1a4136f79c6dc66	modernize	verb	other_verbnet_frame	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
cf24c9c4fc8851aa	modify	verb	direct_object	verb_governance_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
59a9bb34163a0f69	modify	verb	direct_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
b92611e11aeb69ac	modify	verb	direct_object|prep_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
0eb6c27ea5145840	modify	verb	other_verbnet_frame	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
b2bcf652983d63e0	modulate	verb	direct_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
0e631ab069fb64db	modulate	verb	direct_object|prep_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
ccb3716145ff3fb3	modulate	verb	other_verbnet_frame	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
42c99152879604e6	moil	verb	direct_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
9f2ba543c85e1247	moil	verb	intransitive	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
1aa0fe79ee34b769	moil	verb	prep_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
09e816303b6d78cd	moisten	verb	direct_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
